"Query","Entrez","Symbol","Name","Comment"
"PRRG4","79056","PRRG4","proline rich and Gla domain 4","1"
"PITPNC1","26207","PITPNC1","phosphatidylinositol transfer protein cytoplasmic 1","1"
"CELA2B","51032","CELA2B","chymotrypsin like elastase 2B","1"
"LAMP3","27074","LAMP3","lysosomal associated membrane protein 3","1"
"GFAP","2670","GFAP","glial fibrillary acidic protein","1"
"GIPC2","54810","GIPC2","GIPC PDZ domain containing family member 2","1"
"KYNU","8942","KYNU","kynureninase","1"
"FRMD4B","23150","FRMD4B","FERM domain containing 4B","1"
"SLC22A24","283238","SLC22A24","solute carrier family 22 member 24","1"
"FAM41C","284593","FAM41C","family with sequence similarity 41 member C","1"
"SHISA8","440829","SHISA8","shisa family member 8","1"
"SLC1A5","6510","SLC1A5","solute carrier family 1 member 5","1"
"IFI44","10561","IFI44","interferon induced protein 44","1"
"PCDH18","54510","PCDH18","protocadherin 18","1"
"SOX2","6657","SOX2","SRY-box transcription factor 2","1"
"MARVELD2","153562","MARVELD2","MARVEL domain containing 2","1"
"VIL1","7429","VIL1","villin 1","1"
"GNRHR","2798","GNRHR","gonadotropin releasing hormone receptor","1"
"TAF7L","54457","TAF7L","TATA-box binding protein associated factor 7 like","1"
"HEY2","23493","HEY2","hes related family bHLH transcription factor with YRPW motif 2","1"
"PCDHB8","56128","PCDHB8","protocadherin beta 8","1"
"SPN","6693","SPN","sialophorin","1"
"CLDN10","9071","CLDN10","claudin 10","1"
"GAS2L3","283431","GAS2L3","growth arrest specific 2 like 3","1"
"SLC17A9","63910","SLC17A9","solute carrier family 17 member 9","1"
"RGCC","28984","RGCC","regulator of cell cycle","1"
"TMEM52B","120939","TMEM52B","transmembrane protein 52B","1"
"SPC25","57405","SPC25","SPC25 component of NDC80 kinetochore complex","1"
"ROBO4","54538","ROBO4","roundabout guidance receptor 4","1"
"PON3","5446","PON3","paraoxonase 3","1"
"SCNN1G","6340","SCNN1G","sodium channel epithelial 1 subunit gamma","1"
"BST2","684","BST2","bone marrow stromal cell antigen 2","1"
"SHCBP1L","81626","SHCBP1L","SHC binding and spindle associated 1 like","1"
"NODAL","4838","NODAL","nodal growth differentiation factor","1"
"WDR64","128025","WDR64","WD repeat domain 64","1"
"RYR3","6263","RYR3","ryanodine receptor 3","1"
"CEACAM1","634","CEACAM1","CEA cell adhesion molecule 1","1"
"CLEC19A","728276","CLEC19A","C-type lectin domain containing 19A","1"
"ABI3","51225","ABI3","ABI family member 3","1"
"ABCA8","10351","ABCA8","ATP binding cassette subfamily A member 8","1"
"NWD1","284434","NWD1","NACHT and WD repeat domain containing 1","1"
"TMPRSS11D","9407","TMPRSS11D","transmembrane serine protease 11D","1"
"OST4","100128731","OST4","""oligosaccharyltransferase complex subunit 4, non-catalytic""","1"
"EHF","26298","EHF","ETS homologous factor","1"
"SH3TC1","54436","SH3TC1","SH3 domain and tetratricopeptide repeats 1","1"
"MKRN3","7681","MKRN3","makorin ring finger protein 3","1"
"TMCC3","57458","TMCC3","transmembrane and coiled-coil domain family 3","1"
"PLG","5340","PLG","plasminogen","1"
"WARS2-IT1","104472716","WARS2-IT1","WARS2 intronic transcript 1","1"
"NINJ2","4815","NINJ2","ninjurin 2","1"
"VWF","7450","VWF","von Willebrand factor","1"
"CCDC102A","92922","CCDC102A","coiled-coil domain containing 102A","1"
"PLAAT4","5920","PLAAT4","phospholipase A and acyltransferase 4","1"
"MMP21","118856","MMP21","matrix metallopeptidase 21","1"
"S100A6","6277","S100A6","S100 calcium binding protein A6","1"
"RARRES1","5918","RARRES1","retinoic acid receptor responder 1","1"
"ATP2B2-IT2","100874325","ATP2B2-IT2","ATP2B2 intronic transcript 2","1"
"TBX2","6909","TBX2","T-box transcription factor 2","1"
"TLR6","10333","TLR6","toll like receptor 6","1"
"BCAS1","8537","BCAS1","breast carcinoma amplified sequence 1","1"
"ERVMER61-1","NA","NA","NA","0"
"GPRC5B","51704","GPRC5B","G protein-coupled receptor class C group 5 member B","1"
"RPP38-DT","221060","RPP38-DT","RPP38 divergent transcript","1"
"BTN3A2","11118","BTN3A2","butyrophilin subfamily 3 member A2","1"
"FXYD5","53827","FXYD5","FXYD domain containing ion transport regulator 5","1"
"COL8A2","1296","COL8A2","collagen type VIII alpha 2 chain","1"
"RTKN","6242","RTKN","rhotekin","1"
"FAM237B","107986818","FAM237B","family with sequence similarity 237 member B","1"
"LRRC32","2615","LRRC32","leucine rich repeat containing 32","1"
"SYDE1","85360","SYDE1","synapse defective Rho GTPase homolog 1","1"
"CLEC20A","NA","NA","NA","0"
"TTYH2","94015","TTYH2","tweety family member 2","1"
"LNCAROD","101928687","LNCAROD","lncRNA activating regulator of DKK1","1"
"ACSM5","54988","ACSM5","acyl-CoA synthetase medium chain family member 5","1"
"AGMO","392636","AGMO","alkylglycerol monooxygenase","1"
"NAP1L3","4675","NAP1L3","nucleosome assembly protein 1 like 3","1"
"PSG3","5671","PSG3","pregnancy specific beta-1-glycoprotein 3","1"
"FRG1-DT","728339","FRG1-DT","FRG1 divergent transcript","1"
"CSF1R","1436","CSF1R","colony stimulating factor 1 receptor","1"
"VAV1","7409","VAV1","vav guanine nucleotide exchange factor 1","1"
"C9orf106","414318","C9orf106","chromosome 9 putative open reading frame 106","1"
"DHRS7C","201140","DHRS7C","dehydrogenase/reductase 7C","1"
"CRYGD","1421","CRYGD","crystallin gamma D","1"
"ANKUB1","389161","ANKUB1","ankyrin repeat and ubiquitin domain containing 1","1"
"CA14","23632","CA14","carbonic anhydrase 14","1"
"LIX1","167410","LIX1","limb and CNS expressed 1","1"
"BCL2L10","10017","BCL2L10","BCL2 like 10","1"
"LGALS3","3958","LGALS3","galectin 3","1"
"GYS2","2998","GYS2","glycogen synthase 2","1"
"CD93","22918","CD93","CD93 molecule","1"
"SSC4D","136853","SSC4D","scavenger receptor cysteine rich family member with 4 domains","1"
"STAB1","23166","STAB1","stabilin 1","1"
"TBX15","6913","TBX15","T-box transcription factor 15","1"
"SLC12A7","10723","SLC12A7","solute carrier family 12 member 7","1"
"CORIN","10699","CORIN","""corin, serine peptidase""","1"
"KRTDAP","388533","KRTDAP","keratinocyte differentiation associated protein","1"
"RGS2","5997","RGS2","regulator of G protein signaling 2","1"
"RAD51","5888","RAD51","RAD51 recombinase","1"
"PCDHGA3","56112","PCDHGA3","""protocadherin gamma subfamily A, 3""","1"
"OR7C1","26664","OR7C1","olfactory receptor family 7 subfamily C member 1","1"
"DDX60L","91351","DDX60L","DExD/H-box 60 like","1"
"RPRM","56475","RPRM","""reprimo, TP53 dependent G2 arrest mediator homolog""","1"
"SLCO1A2","6579","SLCO1A2","solute carrier organic anion transporter family member 1A2","1"
"TRIP6","7205","TRIP6","thyroid hormone receptor interactor 6","1"
"DNAJC5G","285126","DNAJC5G","DnaJ heat shock protein family (Hsp40) member C5 gamma","1"
"RNF125","54941","RNF125","ring finger protein 125","1"
"DSG1","1828","DSG1","desmoglein 1","1"
"SIGLEC10","89790","SIGLEC10","sialic acid binding Ig like lectin 10","1"
"HMOX1","3162","HMOX1","heme oxygenase 1","1"
"VWA2","340706","VWA2","von Willebrand factor A domain containing 2","1"
"PRSS48","345062","PRSS48","serine protease 48","1"
"GPR3","2827","GPR3","G protein-coupled receptor 3","1"
"UTS2","10911","UTS2","urotensin 2","1"
"C7orf69","80099","C7orf69","chromosome 7 open reading frame 69","1"
"NOSTRIN","115677","NOSTRIN","nitric oxide synthase trafficking","1"
"NKX3-1","4824","NKX3-1","NK3 homeobox 1","1"
"ALDOB","229","ALDOB","""aldolase, fructose-bisphosphate B""","1"
"ZIC2","7546","ZIC2","Zic family member 2","1"
"BEST4","266675","BEST4","bestrophin 4","1"
"OR8A1","390275","OR8A1","olfactory receptor family 8 subfamily A member 1","1"
"ALOX5","240","ALOX5","arachidonate 5-lipoxygenase","1"
"PCOLCE2","26577","PCOLCE2","procollagen C-endopeptidase enhancer 2","1"
"PTAFR","5724","PTAFR","platelet activating factor receptor","1"
"TNFRSF10C","8794","TNFRSF10C","TNF receptor superfamily member 10c","1"
"HHEX","3087","HHEX","hematopoietically expressed homeobox","1"
"MCMDC2","157777","MCMDC2","minichromosome maintenance domain containing 2","1"
"SAP25","100316904","SAP25","Sin3A associated protein 25","1"
"AARD","441376","AARD","alanine and arginine rich domain containing protein","1"
"ACTRT3","84517","ACTRT3","actin related protein T3","1"
"FCGR2A","2212","FCGR2A","Fc fragment of IgG receptor IIa","1"
"SPDYE2B","100310812","SPDYE2B","speedy/RINGO cell cycle regulator family member E2B","1"
"TTC16","158248","TTC16","tetratricopeptide repeat domain 16","1"
"SYT2","127833","SYT2","synaptotagmin 2","1"
"MS4A4A","51338","MS4A4A","membrane spanning 4-domains A4A","1"
"CD86","942","CD86","CD86 molecule","1"
"FGF2","2247","FGF2","fibroblast growth factor 2","1"
"CHGA","1113","CHGA","chromogranin A","1"
"SLC12A4","6560","SLC12A4","solute carrier family 12 member 4","1"
"PKLR","5313","PKLR","pyruvate kinase L/R","1"
"BMPR1B","658","BMPR1B","bone morphogenetic protein receptor type 1B","1"
"NRIP2","83714","NRIP2","nuclear receptor interacting protein 2","1"
"ITPRID1","223075","ITPRID1","ITPR interacting domain containing 1","1"
"SERPINF2","5345","SERPINF2","serpin family F member 2","1"
"SNTB1","6641","SNTB1","syntrophin beta 1","1"
"HMMR","3161","HMMR","hyaluronan mediated motility receptor","1"
"PLXNB1","5364","PLXNB1","plexin B1","1"
"CXCL14","9547","CXCL14","C-X-C motif chemokine ligand 14","1"
"ARRDC5","645432","ARRDC5","arrestin domain containing 5","1"
"ARHGAP45","23526","ARHGAP45","Rho GTPase activating protein 45","1"
"ALOX5AP","241","ALOX5AP","arachidonate 5-lipoxygenase activating protein","1"
"TMEM156","80008","TMEM156","transmembrane protein 156","1"
"KLRD1","3824","KLRD1","killer cell lectin like receptor D1","1"
"ALG1L2","644974","ALG1L2","ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase like 2","1"
"FMO4","2329","FMO4","flavin containing dimethylaniline monoxygenase 4","1"
"PDE6C","5146","PDE6C","phosphodiesterase 6C","1"
"RASAL3","64926","RASAL3","RAS protein activator like 3","1"
"POLQ","10721","POLQ","DNA polymerase theta","1"
"CATIP","375307","CATIP","ciliogenesis associated TTC17 interacting protein","1"
"MAK","4117","MAK","male germ cell associated kinase","1"
"ROPN1B","152015","ROPN1B","rhophilin associated tail protein 1B","1"
"CRYBB1","1414","CRYBB1","crystallin beta B1","1"
"GMPR","2766","GMPR","guanosine monophosphate reductase","1"
"PDE6A","5145","PDE6A","phosphodiesterase 6A","1"
"FYB1","2533","FYB1","FYN binding protein 1","1"
"ADAM21","8747","ADAM21","ADAM metallopeptidase domain 21","1"
"MARCH10-DT","NA","NA","NA","0"
"SNTG2","54221","SNTG2","syntrophin gamma 2","1"
"ASB4","51666","ASB4","ankyrin repeat and SOCS box containing 4","1"
"ITIH2","3698","ITIH2","inter-alpha-trypsin inhibitor heavy chain 2","1"
"PADI2","11240","PADI2","peptidyl arginine deiminase 2","1"
"PIEZO2","63895","PIEZO2","piezo type mechanosensitive ion channel component 2","1"
"RAB20","55647","RAB20","""RAB20, member RAS oncogene family""","1"
"PP2D1","151649","PP2D1","protein phosphatase 2C like domain containing 1","1"
"C7orf61","402573","C7orf61","chromosome 7 open reading frame 61","1"
"TLR9","54106","TLR9","toll like receptor 9","1"
"B3GNT5","84002","B3GNT5","""UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5""","1"
"APBB1IP","54518","APBB1IP","amyloid beta precursor protein binding family B member 1 interacting protein","1"
"C1orf143","NA","NA","NA","0"
"LVRN","206338","LVRN","laeverin","1"
"PGA3","643834","PGA3","pepsinogen A3","1"
"CRYBB2","1415","CRYBB2","crystallin beta B2","1"
"GPR83","10888","GPR83","G protein-coupled receptor 83","1"
"NKAIN4","128414","NKAIN4","sodium/potassium transporting ATPase interacting 4","1"
"SRARP","149563","SRARP","steroid receptor associated and regulated protein","1"
"APOBEC3C","27350","APOBEC3C","apolipoprotein B mRNA editing enzyme catalytic subunit 3C","1"
"GJA4","2701","GJA4","gap junction protein alpha 4","1"
"ANXA3","306","ANXA3","annexin A3","1"
"SCRT2","85508","SCRT2","scratch family transcriptional repressor 2","1"
"ZFP36L1","677","ZFP36L1","ZFP36 ring finger protein like 1","1"
"CD8B","926","CD8B","CD8b molecule","1"
"CYSLTR1","10800","CYSLTR1","cysteinyl leukotriene receptor 1","1"
"CAPN8","388743","CAPN8","calpain 8","1"
"RHOC","389","RHOC","ras homolog family member C","1"
"ARHGAP15","55843","ARHGAP15","Rho GTPase activating protein 15","1"
"OR3A2","4995","OR3A2","olfactory receptor family 3 subfamily A member 2","1"
"GPR55","9290","GPR55","G protein-coupled receptor 55","1"
"KCNJ13","3769","KCNJ13","potassium inwardly rectifying channel subfamily J member 13","1"
"MCM5","4174","MCM5","minichromosome maintenance complex component 5","1"
"HTRA1","5654","HTRA1","HtrA serine peptidase 1","1"
"HELZ2","85441","HELZ2","helicase with zinc finger 2","1"
"KCNG4","93107","KCNG4","potassium voltage-gated channel modifier subfamily G member 4","1"
"SIPA1","6494","SIPA1","signal-induced proliferation-associated 1","1"
"OGFRP1","388906","OGFRP1","opioid growth factor receptor pseudogene 1","1"
"LEF1","51176","LEF1","lymphoid enhancer binding factor 1","1"
"JUN","3725","JUN","""Jun proto-oncogene, AP-1 transcription factor subunit""","1"
"NR4A3","8013","NR4A3","nuclear receptor subfamily 4 group A member 3","1"
"CSTF3-DT","338739","CSTF3-DT","CSTF3 divergent transcript","1"
"TLR2","7097","TLR2","toll like receptor 2","1"
"ADGRE2","30817","ADGRE2","adhesion G protein-coupled receptor E2","1"
"ARHGEF19","128272","ARHGEF19","Rho guanine nucleotide exchange factor 19","1"
"ZC3HAV1","56829","ZC3HAV1","""zinc finger CCCH-type containing, antiviral 1""","1"
"IL10RA","3587","IL10RA","interleukin 10 receptor subunit alpha","1"
"SLC35D2","11046","SLC35D2","solute carrier family 35 member D2","1"
"TEX53","105376230","TEX53","testis expressed 53","1"
"AQP1","358","AQP1","aquaporin 1 (Colton blood group)","1"
"KLF7-IT1","NA","NA","NA","0"
"NEUROD1","4760","NEUROD1","neuronal differentiation 1","1"
"VRK2","7444","VRK2","VRK serine/threonine kinase 2","1"
"PLEKHH1","57475","PLEKHH1","""pleckstrin homology, MyTH4 and FERM domain containing H1""","1"
"WNT9A","7483","WNT9A","Wnt family member 9A","1"
"P2RY6","5031","P2RY6","pyrimidinergic receptor P2Y6","1"
"MALRD1","340895","MALRD1","MAM and LDL receptor class A domain containing 1","1"
"TEX43","389320","TEX43","testis expressed 43","1"
"ST18","9705","ST18","ST18 C2H2C-type zinc finger transcription factor","1"
"MMRN1","22915","MMRN1","multimerin 1","1"
"IFI44L","10964","IFI44L","interferon induced protein 44 like","1"
"NR4A1","3164","NR4A1","nuclear receptor subfamily 4 group A member 1","1"
"GPR82","27197","GPR82","G protein-coupled receptor 82","1"
"KREMEN2","79412","KREMEN2","kringle containing transmembrane protein 2","1"
"B3GNT10","100288842","B3GNT10","""UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 10 (putative)""","1"
"KIAA0087","9808","KIAA0087","KIAA0087 lncRNA","1"
"ABCA1","19","ABCA1","ATP binding cassette subfamily A member 1","1"
"BGN","633","BGN","biglycan","1"
"WAKMAR2","100130476","WAKMAR2","wound and keratinocyte migration associated lncRNA 2","1"
"SIGLEC8","27181","SIGLEC8","sialic acid binding Ig like lectin 8","1"
"NUP62CL","54830","NUP62CL","nucleoporin 62 C-terminal like","1"
"ERVH-1","NA","NA","NA","0"
"RPS27A","6233","RPS27A","ribosomal protein S27a","1"
"TLR7","51284","TLR7","toll like receptor 7","1"
"NFE2L3","9603","NFE2L3","""nuclear factor, erythroid 2 like 3""","1"
"PLAC8","51316","PLAC8","placenta associated 8","1"
"DMRTA1","63951","DMRTA1","DMRT like family A1","1"
"FAM167A","83648","FAM167A","family with sequence similarity 167 member A","1"
"DNAJB5","25822","DNAJB5","DnaJ heat shock protein family (Hsp40) member B5","1"
"CSRP3","8048","CSRP3","cysteine and glycine rich protein 3","1"
"UFSP1","402682","UFSP1","UFM1 specific peptidase 1 (inactive)","1"
"HFE","3077","HFE","homeostatic iron regulator","1"
"AOAH","313","AOAH","acyloxyacyl hydrolase","1"
"CCDC36","339834","CCDC36","coiled-coil domain containing 36","1"
"TMEM144","55314","TMEM144","transmembrane protein 144","1"
"SLC9C1","285335","SLC9C1","solute carrier family 9 member C1","1"
"GPR171","29909","GPR171","G protein-coupled receptor 171","1"
"COL4A6","1288","COL4A6","collagen type IV alpha 6 chain","1"
"CAVIN1","284119","CAVIN1","caveolae associated protein 1","1"
"GPR39","2863","GPR39","G protein-coupled receptor 39","1"
"MYL3","4634","MYL3","myosin light chain 3","1"
"MKNK2","2872","MKNK2","MAPK interacting serine/threonine kinase 2","1"
"SYK","6850","SYK","spleen associated tyrosine kinase","1"
"SDC4","6385","SDC4","syndecan 4","1"
"ASB14","142686","ASB14","ankyrin repeat and SOCS box containing 14","1"
"NOD2","64127","NOD2","nucleotide binding oligomerization domain containing 2","1"
"ABCG2","9429","ABCG2","ATP binding cassette subfamily G member 2 (Junior blood group)","1"
"TST","7263","TST","thiosulfate sulfurtransferase","1"
"GPR87","53836","GPR87","G protein-coupled receptor 87","1"
"PSG5","5673","PSG5","pregnancy specific beta-1-glycoprotein 5","1"
"MANSC4","100287284","MANSC4","MANSC domain containing 4","1"
"CDK15","65061","CDK15","cyclin dependent kinase 15","1"
"CD34","947","CD34","CD34 molecule","1"
"PRSS51","NA","NA","NA","0"
"TMEM244","253582","TMEM244","transmembrane protein 244","1"
"TRPV6","55503","TRPV6","transient receptor potential cation channel subfamily V member 6","1"
"USHBP1","83878","USHBP1","USH1 protein network component harmonin binding protein 1","1"
"TYROBP","7305","TYROBP","transmembrane immune signaling adaptor TYROBP","1"
"RNF220","55182","RNF220","ring finger protein 220","1"
"TM4SF18","116441","TM4SF18","transmembrane 4 L six family member 18","1"
"NID1","4811","NID1","nidogen 1","1"
"FGF8","2253","FGF8","fibroblast growth factor 8","1"
"IL26","55801","IL26","interleukin 26","1"
"C9orf131","138724","C9orf131","chromosome 9 open reading frame 131","1"
"C6orf99","100130967","C6orf99","chromosome 6 open reading frame 99","1"
"C2orf16","84226","C2orf16","chromosome 2 open reading frame 16","1"
"DCAF4L1","285429","DCAF4L1","DDB1 and CUL4 associated factor 4 like 1","1"
"BSPH1","100131137","BSPH1","binder of sperm protein homolog 1","1"
"TRDN","10345","TRDN","triadin","1"
"SLC10A1","6554","SLC10A1","solute carrier family 10 member 1","1"
"S100A11","6282","S100A11","S100 calcium binding protein A11","1"
"MRPL53","116540","MRPL53","mitochondrial ribosomal protein L53","1"
"PVALB","5816","PVALB","parvalbumin","1"
"LYN","4067","LYN","""LYN proto-oncogene, Src family tyrosine kinase""","1"
"PPP1R1C","151242","PPP1R1C","protein phosphatase 1 regulatory inhibitor subunit 1C","1"
"MYO15B","80022","MYO15B","myosin XVB","1"
"LYL1","4066","LYL1","LYL1 basic helix-loop-helix family member","1"
"EBF3","253738","EBF3","EBF transcription factor 3","1"
