"Query","Entrez","Symbol","Name","Comment"
"ZFHX4","79776","ZFHX4","zinc finger homeobox 4","1"
"RFTN2","130132","RFTN2","raftlin family member 2","1"
"FAM217A","222826","FAM217A","family with sequence similarity 217 member A","1"
"CFAP97D2","101929355","CFAP97D2","CFAP97 domain containing 2","1"
"RTL9","57529","RTL9","retrotransposon Gag like 9","1"
"PDZK1","5174","PDZK1","PDZ domain containing 1","1"
"UACA","55075","UACA","uveal autoantigen with coiled-coil domains and ankyrin repeats","1"
"LGALS9","3965","LGALS9","galectin 9","1"
"ERVMER34-1","100288413","ERVMER34-1","""endogenous retrovirus group MER34 member 1, envelope""","1"
"CFAP299","255119","CFAP299","cilia and flagella associated protein 299","1"
"ETV4","2118","ETV4","ETS variant transcription factor 4","1"
"TDRD10","126668","TDRD10","tudor domain containing 10","1"
"DRICH1","51233","DRICH1","aspartate rich 1","1"
"ZFAND2A","90637","ZFAND2A","zinc finger AN1-type containing 2A","1"
"DMRTA2","63950","DMRTA2","DMRT like family A2","1"
"DCHS2","54798","DCHS2","dachsous cadherin-related 2","1"
"CNFN","84518","CNFN","cornifelin","1"
"CYP1B1","1545","CYP1B1","cytochrome P450 family 1 subfamily B member 1","1"
"TAGAP","117289","TAGAP","T cell activation RhoGTPase activating protein","1"
"MEG9","100507257","MEG9","maternally expressed 9","1"
"FXYD5","53827","FXYD5","FXYD domain containing ion transport regulator 5","1"
"SYT2","127833","SYT2","synaptotagmin 2","1"
"HCG20","105375013","HCG20","HLA complex group 20","1"
"C1orf143","NA","NA","NA","0"
"ARHGAP9","64333","ARHGAP9","Rho GTPase activating protein 9","1"
"PDE6C","5146","PDE6C","phosphodiesterase 6C","1"
"RNF148","378925","RNF148","ring finger protein 148","1"
"AMIGO2","347902","AMIGO2","adhesion molecule with Ig like domain 2","1"
"ACSM3","6296","ACSM3","acyl-CoA synthetase medium chain family member 3","1"
"TSPYL1","7259","TSPYL1","TSPY like 1","1"
"ST8SIA6","338596","ST8SIA6","""ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6""","1"
"ADAMTS3","9508","ADAMTS3","ADAM metallopeptidase with thrombospondin type 1 motif 3","1"
"GIMAP5","55340","GIMAP5","""GTPase, IMAP family member 5""","1"
"IRAK3","11213","IRAK3","interleukin 1 receptor associated kinase 3","1"
"HSD17B8","7923","HSD17B8","hydroxysteroid 17-beta dehydrogenase 8","1"
"ARHGAP26-IT1","100874372","ARHGAP26-IT1","ARHGAP26 intronic transcript 1","1"
"RASEF","158158","RASEF","RAS and EF-hand domain containing","1"
"LLGL2","3993","LLGL2","LLGL scribble cell polarity complex component 2","1"
"CRISPLD2","83716","CRISPLD2","cysteine rich secretory protein LCCL domain containing 2","1"
"EIF3CL","728689","EIF3CL","eukaryotic translation initiation factor 3 subunit C like","1"
"FAM169B","283777","FAM169B","family with sequence similarity 169 member B","1"
"SLC10A1","6554","SLC10A1","solute carrier family 10 member 1","1"
"WWTR1","25937","WWTR1","WW domain containing transcription regulator 1","1"
"PCDHB8","56128","PCDHB8","protocadherin beta 8","1"
"CCDC190","339512","CCDC190","coiled-coil domain containing 190","1"
"CHODL","140578","CHODL","chondrolectin","1"
"AXL","558","AXL","AXL receptor tyrosine kinase","1"
"ACSS1","84532","ACSS1","acyl-CoA synthetase short chain family member 1","1"
"TBXAS1","6916","TBXAS1","thromboxane A synthase 1","1"
"PENK","5179","PENK","proenkephalin","1"
"SNAI3","333929","SNAI3","snail family transcriptional repressor 3","1"
"MEGF11","84465","MEGF11","multiple EGF like domains 11","1"
"CASC17","101928165","CASC17","cancer susceptibility 17","1"
"PCSK5","5125","PCSK5","proprotein convertase subtilisin/kexin type 5","1"
"UPK3BL1","100134938","UPK3BL1","uroplakin 3B like 1","1"
"CCDC196","440184","CCDC196","coiled-coil domain containing 196","1"
"MRAP","56246","MRAP","melanocortin 2 receptor accessory protein","1"
"MEGF10","84466","MEGF10","multiple EGF like domains 10","1"
"TBX6","6911","TBX6","T-box transcription factor 6","1"
"AVP","551","AVP","arginine vasopressin","1"
"DUSP27","92235","DUSP27","""dual specificity phosphatase 27, atypical""","1"
"KIRREL2","84063","KIRREL2","kirre like nephrin family adhesion molecule 2","1"
"C22orf34","348645","C22orf34","chromosome 22 open reading frame 34","1"
"FENDRR","400550","FENDRR","FOXF1 adjacent non-coding developmental regulatory RNA","1"
"OOSP1","255649","OOSP1","oocyte secreted protein 1","1"
"ARHGEF26","26084","ARHGEF26","Rho guanine nucleotide exchange factor 26","1"
"IQCF1","132141","IQCF1","IQ motif containing F1","1"
"C7orf57","136288","C7orf57","chromosome 7 open reading frame 57","1"
"LDLRAP1","26119","LDLRAP1","low density lipoprotein receptor adaptor protein 1","1"
"RHBDF2","79651","RHBDF2","rhomboid 5 homolog 2","1"
"PAMR1","25891","PAMR1","peptidase domain containing associated with muscle regeneration 1","1"
"SLC2A10","81031","SLC2A10","solute carrier family 2 member 10","1"
"TRIM61","391712","TRIM61","tripartite motif containing 61","1"
"DYTN","391475","DYTN","dystrotelin","1"
"PP2D1","151649","PP2D1","protein phosphatase 2C like domain containing 1","1"
"OOEP","441161","OOEP","oocyte expressed protein","1"
"NKX3-1","4824","NKX3-1","NK3 homeobox 1","1"
"PDE6H","5149","PDE6H","phosphodiesterase 6H","1"
"ATAD3C","219293","ATAD3C","ATPase family AAA domain containing 3C","1"
"SCGB3A1","92304","SCGB3A1","secretoglobin family 3A member 1","1"
"TUBB8","347688","TUBB8","tubulin beta 8 class VIII","1"
"EYS","346007","EYS","eyes shut homolog","1"
"HPYR1","93668","HPYR1","Helicobacter pylori responsive 1","1"
"VIL1","7429","VIL1","villin 1","1"
"SERPINF2","5345","SERPINF2","serpin family F member 2","1"
"ITGBL1","9358","ITGBL1","integrin subunit beta like 1","1"
"ERICD","NA","NA","NA","0"
"SP100","6672","SP100","SP100 nuclear antigen","1"
"UCP1","7350","UCP1","uncoupling protein 1","1"
"TRIM56","81844","TRIM56","tripartite motif containing 56","1"
"EPHB4","2050","EPHB4","EPH receptor B4","1"
"FST","10468","FST","follistatin","1"
"C1orf185","284546","C1orf185","chromosome 1 open reading frame 185","1"
"ATP6V0A4","50617","ATP6V0A4","ATPase H+ transporting V0 subunit a4","1"
"ADGRG2","10149","ADGRG2","adhesion G protein-coupled receptor G2","1"
"ZCCHC24","219654","ZCCHC24","zinc finger CCHC-type containing 24","1"
"DIPK2B","79742","DIPK2B","divergent protein kinase domain 2B","1"
"CCDC151","115948","CCDC151","coiled-coil domain containing 151","1"
"BNC2","54796","BNC2","basonuclin 2","1"
"SDF2L1","23753","SDF2L1","stromal cell derived factor 2 like 1","1"
"COL17A1","1308","COL17A1","collagen type XVII alpha 1 chain","1"
"GPR18","2841","GPR18","G protein-coupled receptor 18","1"
"DACH1","1602","DACH1","dachshund family transcription factor 1","1"
"ANKRD30A","91074","ANKRD30A","ankyrin repeat domain 30A","1"
"CXCL5","6374","CXCL5","C-X-C motif chemokine ligand 5","1"
"RBM47","54502","RBM47","RNA binding motif protein 47","1"
"CLDN20","49861","CLDN20","claudin 20","1"
"SLC39A12","221074","SLC39A12","solute carrier family 39 member 12","1"
"RBP2","5948","RBP2","retinol binding protein 2","1"
"C9orf57","138240","C9orf57","chromosome 9 open reading frame 57","1"
"CYP11A1","1583","CYP11A1","cytochrome P450 family 11 subfamily A member 1","1"
"HIST1H2AC","NA","NA","NA","0"
"RAB6D","150786","RAB6D","""RAB6D, member RAS oncogene family""","1"
"CCDC192","728586","CCDC192","coiled-coil domain containing 192","1"
"MC4R","4160","MC4R","melanocortin 4 receptor","1"
"BBOX1","8424","BBOX1","gamma-butyrobetaine hydroxylase 1","1"
"SLC4A4","8671","SLC4A4","solute carrier family 4 member 4","1"
"HMGA1P4","100506080","HMGA1P4","high mobility group AT-hook 1 pseudogene 4","1"
"GAB3","139716","GAB3","GRB2 associated binding protein 3","1"
"HIPK4","147746","HIPK4","homeodomain interacting protein kinase 4","1"
"SSC4D","136853","SSC4D","scavenger receptor cysteine rich family member with 4 domains","1"
"GRAMD2A","196996","GRAMD2A","GRAM domain containing 2A","1"
"GCNT7","140687","GCNT7","glucosaminyl (N-acetyl) transferase family member 7","1"
"VSIG8","391123","VSIG8","V-set and immunoglobulin domain containing 8","1"
"ITPRID1","223075","ITPRID1","ITPR interacting domain containing 1","1"
"CRHBP","1393","CRHBP","corticotropin releasing hormone binding protein","1"
"ATXN8OS","6315","ATXN8OS","ATXN8 opposite strand lncRNA","1"
"CRYGD","1421","CRYGD","crystallin gamma D","1"
"TUBB2A","7280","TUBB2A","tubulin beta 2A class IIa","1"
"TRIP10","9322","TRIP10","thyroid hormone receptor interactor 10","1"
"C7orf69","80099","C7orf69","chromosome 7 open reading frame 69","1"
"SHE","126669","SHE","Src homology 2 domain containing E","1"
"CYBRD1","79901","CYBRD1","cytochrome b reductase 1","1"
"MANF","7873","MANF","mesencephalic astrocyte derived neurotrophic factor","1"
"ZNF813","126017","ZNF813","zinc finger protein 813","1"
"ATP5F1D","513","ATP5F1D","ATP synthase F1 subunit delta","1"
"TRMT112","51504","TRMT112","tRNA methyltransferase subunit 11-2","1"
"TMEM244","253582","TMEM244","transmembrane protein 244","1"
"SOD1","6647","SOD1","superoxide dismutase 1","1"
"STK17B","9262","STK17B","serine/threonine kinase 17b","1"
"BTBD18","643376","BTBD18","BTB domain containing 18","1"
"ITPRIPL2","162073","ITPRIPL2","ITPRIP like 2","1"
"OMD","4958","OMD","osteomodulin","1"
"FLVCR2","55640","FLVCR2","FLVCR heme transporter 2","1"
"IFI16","3428","IFI16","interferon gamma inducible protein 16","1"
"GLI2","2736","GLI2","GLI family zinc finger 2","1"
"KCNK15","60598","KCNK15","potassium two pore domain channel subfamily K member 15","1"
"ZNRD2","10534","ZNRD2","zinc ribbon domain containing 2","1"
"SLC5A12","159963","SLC5A12","solute carrier family 5 member 12","1"
"HSD11B1","3290","HSD11B1","hydroxysteroid 11-beta dehydrogenase 1","1"
"SDC2","6383","SDC2","syndecan 2","1"
"BLID","414899","BLID","""BH3-like motif containing, cell death inducer""","1"
"SCRT2","85508","SCRT2","scratch family transcriptional repressor 2","1"
"PTTG2","10744","PTTG2","pituitary tumor-transforming 2","1"
"ATP12A","479","ATP12A","ATPase H+/K+ transporting non-gastric alpha2 subunit","1"
"ANKUB1","389161","ANKUB1","ankyrin repeat and ubiquitin domain containing 1","1"
"FAT2","2196","FAT2","FAT atypical cadherin 2","1"
"KLRB1","3820","KLRB1","killer cell lectin like receptor B1","1"
"TAFA3","284467","TAFA3","TAFA chemokine like family member 3","1"
"TPH1","7166","TPH1","tryptophan hydroxylase 1","1"
"ADCY10","55811","ADCY10","adenylate cyclase 10","1"
"ELF4","2000","ELF4","E74 like ETS transcription factor 4","1"
"PSG2","5670","PSG2","pregnancy specific beta-1-glycoprotein 2","1"
"SMAD6","4091","SMAD6","SMAD family member 6","1"
"ECM2","1842","ECM2","extracellular matrix protein 2","1"
"CHST3","9469","CHST3","carbohydrate sulfotransferase 3","1"
"FAM167A","83648","FAM167A","family with sequence similarity 167 member A","1"
"ABALON","103021294","ABALON","apoptotic BCL2L1-antisense long non-coding RNA","1"
"GPR68","8111","GPR68","G protein-coupled receptor 68","1"
"DIO3","1735","DIO3","iodothyronine deiodinase 3","1"
"HLA-E","3133","HLA-E","""major histocompatibility complex, class I, E""","1"
"SPDYE1","285955","SPDYE1","speedy/RINGO cell cycle regulator family member E1","1"
"TG","7038","TG","thyroglobulin","1"
"CEBPA-DT","80054","CEBPA-DT","CEBPA divergent transcript","1"
"MSMO1","6307","MSMO1","methylsterol monooxygenase 1","1"
"FGF2","2247","FGF2","fibroblast growth factor 2","1"
"ACSS3","79611","ACSS3","acyl-CoA synthetase short chain family member 3","1"
"STMND1","401236","STMND1","stathmin domain containing 1","1"
"NFE2L3","9603","NFE2L3","""nuclear factor, erythroid 2 like 3""","1"
"FLT1","2321","FLT1","fms related receptor tyrosine kinase 1","1"
"PDZD9","255762","PDZD9","PDZ domain containing 9","1"
"SLC25A31","83447","SLC25A31","solute carrier family 25 member 31","1"
"AP2S1","1175","AP2S1","adaptor related protein complex 2 subunit sigma 1","1"
"REM2","161253","REM2","RRAD and GEM like GTPase 2","1"
"HMGCS1","3157","HMGCS1","3-hydroxy-3-methylglutaryl-CoA synthase 1","1"
"CECR2","27443","CECR2","CECR2 histone acetyl-lysine reader","1"
"ASIC5","51802","ASIC5","acid sensing ion channel subunit family member 5","1"
"FABP7","2173","FABP7","fatty acid binding protein 7","1"
"PXDC1","221749","PXDC1","PX domain containing 1","1"
"ACSM6","142827","ACSM6","acyl-CoA synthetase medium chain family member 6","1"
"DOCK5","80005","DOCK5","dedicator of cytokinesis 5","1"
"MEX3A","92312","MEX3A","mex-3 RNA binding family member A","1"
"SINHCAF","58516","SINHCAF","SIN3-HDAC complex associated factor","1"
"TLR4","7099","TLR4","toll like receptor 4","1"
"ADAMTSL1","92949","ADAMTSL1","ADAMTS like 1","1"
"SLC5A2","6524","SLC5A2","solute carrier family 5 member 2","1"
"MFNG","4242","MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","1"
"GYPC","2995","GYPC","glycophorin C (Gerbich blood group)","1"
"TYR","7299","TYR","tyrosinase","1"
"CASP10","843","CASP10","caspase 10","1"
"TFPI","7035","TFPI","tissue factor pathway inhibitor","1"
"TSPAN16","26526","TSPAN16","tetraspanin 16","1"
"ROPN1B","152015","ROPN1B","rhophilin associated tail protein 1B","1"
"PON3","5446","PON3","paraoxonase 3","1"
"GATA2","2624","GATA2","GATA binding protein 2","1"
"DSG3","1830","DSG3","desmoglein 3","1"
"NPFFR1","64106","NPFFR1","neuropeptide FF receptor 1","1"
"SLC12A3","6559","SLC12A3","solute carrier family 12 member 3","1"
"EBF1","1879","EBF1","EBF transcription factor 1","1"
"PDE3A","5139","PDE3A","phosphodiesterase 3A","1"
"NPY2R","4887","NPY2R","neuropeptide Y receptor Y2","1"
"PYGM","5837","PYGM","""glycogen phosphorylase, muscle associated""","1"
"GHRLOS","100126793","GHRLOS","ghrelin opposite strand/antisense RNA","1"
"LGALS3","3958","LGALS3","galectin 3","1"
"CATIP","375307","CATIP","ciliogenesis associated TTC17 interacting protein","1"
"IMPG1","3617","IMPG1","interphotoreceptor matrix proteoglycan 1","1"
"ACSM4","341392","ACSM4","acyl-CoA synthetase medium chain family member 4","1"
"TBX3","6926","TBX3","T-box transcription factor 3","1"
"DBX2","440097","DBX2","developing brain homeobox 2","1"
"GAL3ST2","64090","GAL3ST2","galactose-3-O-sulfotransferase 2","1"
"TUBB3","10381","TUBB3","tubulin beta 3 class III","1"
"RGS20","8601","RGS20","regulator of G protein signaling 20","1"
"MSN","4478","MSN","moesin","1"
"KDF1","126695","KDF1","keratinocyte differentiation factor 1","1"
"KLK14","43847","KLK14","kallikrein related peptidase 14","1"
"EYA1","2138","EYA1","EYA transcriptional coactivator and phosphatase 1","1"
"CFH","3075","CFH","complement factor H","1"
"STARD8","9754","STARD8","StAR related lipid transfer domain containing 8","1"
"CALB2","794","CALB2","calbindin 2","1"
"CFAP100","348807","CFAP100","cilia and flagella associated protein 100","1"
"LMNTD1","160492","LMNTD1","lamin tail domain containing 1","1"
"TPD52L1","7164","TPD52L1","TPD52 like 1","1"
"FAM237B","107986818","FAM237B","family with sequence similarity 237 member B","1"
"NFIL3","4783","NFIL3","""nuclear factor, interleukin 3 regulated""","1"
"WHRN","25861","WHRN","whirlin","1"
"RANBP3L","202151","RANBP3L","RAN binding protein 3 like","1"
"SLC22A25","387601","SLC22A25","solute carrier family 22 member 25","1"
"TGFBR2","7048","TGFBR2","transforming growth factor beta receptor 2","1"
"ANGPT2","285","ANGPT2","angiopoietin 2","1"
"STON2","85439","STON2","stonin 2","1"
"RAPGEF3","10411","RAPGEF3","Rap guanine nucleotide exchange factor 3","1"
"ACTC1","70","ACTC1","actin alpha cardiac muscle 1","1"
"PON2","5445","PON2","paraoxonase 2","1"
"TIFA","92610","TIFA","TRAF interacting protein with forkhead associated domain","1"
"PRSS56","646960","PRSS56","serine protease 56","1"
"KLKB1","3818","KLKB1","kallikrein B1","1"
"PRTN3","5657","PRTN3","proteinase 3","1"
"CNTD1","124817","CNTD1","cyclin N-terminal domain containing 1","1"
"CLEC20A","NA","NA","NA","0"
"CASP4","837","CASP4","caspase 4","1"
"LAMB2","3913","LAMB2","laminin subunit beta 2","1"
"FITM1","161247","FITM1","fat storage inducing transmembrane protein 1","1"
"SLCO2B1","11309","SLCO2B1","solute carrier organic anion transporter family member 2B1","1"
"C16orf74","404550","C16orf74","chromosome 16 open reading frame 74","1"
"NID1","4811","NID1","nidogen 1","1"
"ZFP36L1","677","ZFP36L1","ZFP36 ring finger protein like 1","1"
"PI15","51050","PI15","peptidase inhibitor 15","1"
"IL7","3574","IL7","interleukin 7","1"
"ITGB4","3691","ITGB4","integrin subunit beta 4","1"
"CSPG4","1464","CSPG4","chondroitin sulfate proteoglycan 4","1"
"FBXO39","162517","FBXO39","F-box protein 39","1"
"PLIN2","123","PLIN2","perilipin 2","1"
"SDC1","6382","SDC1","syndecan 1","1"
"CSF1","1435","CSF1","colony stimulating factor 1","1"
"NRG1-IT3","100874286","NRG1-IT3","NRG1 intronic transcript 3","1"
"MMP2","4313","MMP2","matrix metallopeptidase 2","1"
"PCDHA7","56141","PCDHA7","protocadherin alpha 7","1"
"FAM41C","284593","FAM41C","family with sequence similarity 41 member C","1"
"GMNC","647309","GMNC","geminin coiled-coil domain containing","1"
"ADRB2","154","ADRB2","adrenoceptor beta 2","1"
"PRSS48","345062","PRSS48","serine protease 48","1"
"CISH","1154","CISH","cytokine inducible SH2 containing protein","1"
"OAF","220323","OAF","out at first homolog","1"
"STAG3","10734","STAG3","stromal antigen 3","1"
"NDE1","54820","NDE1","nudE neurodevelopment protein 1","1"
"GHRL","51738","GHRL","ghrelin and obestatin prepropeptide","1"
"CBLIF","2694","CBLIF","cobalamin binding intrinsic factor","1"
"SCHLAP1","101669767","SCHLAP1","SWI/SNF complex antagonist associated with prostate cancer 1","1"
"PRODH","5625","PRODH","proline dehydrogenase 1","1"
"CYP3A43","64816","CYP3A43","cytochrome P450 family 3 subfamily A member 43","1"
"FREM3","166752","FREM3","FRAS1 related extracellular matrix 3","1"
"OGFRP1","388906","OGFRP1","opioid growth factor receptor pseudogene 1","1"
"WIPF1","7456","WIPF1","WAS/WASL interacting protein family member 1","1"
"CCDC83","220047","CCDC83","coiled-coil domain containing 83","1"
"STC2","8614","STC2","stanniocalcin 2","1"
"SLC38A5","92745","SLC38A5","solute carrier family 38 member 5","1"
"QKI","9444","QKI","""QKI, KH domain containing RNA binding""","1"
"NEDD9","4739","NEDD9","""neural precursor cell expressed, developmentally down-regulated 9""","1"
"PARVG","64098","PARVG","parvin gamma","1"
"DBNDD2","55861","DBNDD2","dysbindin domain containing 2","1"
"ACY3","91703","ACY3","aminoacylase 3","1"
"GPR1","2825","GPR1","G protein-coupled receptor 1","1"
"RARRES1","5918","RARRES1","retinoic acid receptor responder 1","1"
"PCDHA8","56140","PCDHA8","protocadherin alpha 8","1"
"ALKAL2","285016","ALKAL2","ALK and LTK ligand 2","1"
"TCN1","6947","TCN1","transcobalamin 1","1"
"PLPP4","196051","PLPP4","phospholipid phosphatase 4","1"
